ordinal,card_id,recipe_id,material_a_id,material_a_name_ko,material_b_id,material_b_name_ko,branch,actor_id,actor_modifier_form,receptor_id,receptor_noun_form,rule_type,rule_key,law_pair,rule_text_ko,generated_name_ko,result_class,flag_count,flags
1116,forge__scat_04__wash_05,scat_04|wash_05,scat_04,뜬 먼지,wash_05,가라앉은 앙금,LAW,scat_04,뜬,wash_05,앙금,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,뜬 앙금,VANISHING,0,
1117,forge__scat_05__still_01,scat_05|still_01,scat_05,마른 바람,still_01,서리꽃,LAW,still_01,서리 낀,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,서리 낀 바람,SETTLING,0,
1118,forge__scat_05__still_02,scat_05|still_02,scat_05,마른 바람,still_02,멈춘 물방울,LAW,still_02,멈춘,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,멈춘 바람,SETTLING,0,
1119,forge__scat_05__still_03,scat_05|still_03,scat_05,마른 바람,still_03,잠긴 발자국,LAW,still_03,잠긴,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,잠긴 바람,SETTLING,0,
1120,forge__scat_05__still_04,scat_05|still_04,scat_05,마른 바람,still_04,굳은 숨,LAW,still_04,숨 멎은,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,숨 멎은 바람,SETTLING,0,
1121,forge__scat_05__still_05,scat_05|still_05,scat_05,마른 바람,still_05,그친 종소리,LAW,still_05,그친,scat_05,바람,LAW,STILL|SCATTER,STILL|SCATTER,달아나려는 것을 붙잡으면 가라앉는다.,그친 바람,SETTLING,0,
1122,forge__scat_05__tool_01,scat_05|tool_01,scat_05,마른 바람,tool_01,도가니,CATALYST,tool_01,달궈진,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,달궈진 바람,CATALYZED_SCATTER,0,
1123,forge__scat_05__tool_02,scat_05|tool_02,scat_05,마른 바람,tool_02,집게,CATALYST,tool_02,집어올린,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,집어올린 바람,CATALYZED_SCATTER,0,
1124,forge__scat_05__tool_03,scat_05|tool_03,scat_05,마른 바람,tool_03,체,CATALYST,tool_03,걸러진,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,걸러진 바람,CATALYZED_SCATTER,0,
1125,forge__scat_05__tool_04,scat_05|tool_04,scat_05,마른 바람,tool_04,등불,CATALYST,tool_04,밝혀진,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,밝혀진 바람,CATALYZED_SCATTER,0,
1126,forge__scat_05__tool_05,scat_05|tool_05,scat_05,마른 바람,tool_05,계측기,CATALYST,tool_05,재어진,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,재어진 바람,CATALYZED_SCATTER,0,
1127,forge__scat_05__tool_06,scat_05|tool_06,scat_05,마른 바람,tool_06,풀무,CATALYST,tool_06,불어넣은,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,불어넣은 바람,CATALYZED_SCATTER,0,
1128,forge__scat_05__tool_07,scat_05|tool_07,scat_05,마른 바람,tool_07,저울,CATALYST,tool_07,달아본,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,달아본 바람,CATALYZED_SCATTER,0,
1129,forge__scat_05__tool_08,scat_05|tool_08,scat_05,마른 바람,tool_08,표본 상자,CATALYST,tool_08,갈무리한,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,갈무리한 바람,CATALYZED_SCATTER,0,
1130,forge__scat_05__tool_09,scat_05|tool_09,scat_05,마른 바람,tool_09,갱도 지도,CATALYST,tool_09,그려진,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,그려진 바람,CATALYZED_SCATTER,0,
1131,forge__scat_05__tool_10,scat_05|tool_10,scat_05,마른 바람,tool_10,손수레,CATALYST,tool_10,실려온,scat_05,바람,RESULT_CLASS,CATALYZED_SCATTER,,,실려온 바람,CATALYZED_SCATTER,0,
1132,forge__scat_05__wash_01,scat_05|wash_01,scat_05,마른 바람,wash_01,맑은 눈물,LAW,scat_05,마른,wash_01,눈물,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 눈물,VANISHING,0,
1133,forge__scat_05__wash_02,scat_05|wash_02,scat_05,마른 바람,wash_02,닳은 돌,LAW,scat_05,마른,wash_02,돌,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 돌,VANISHING,0,
1134,forge__scat_05__wash_03,scat_05|wash_03,scat_05,마른 바람,wash_03,빈 껍질,LAW,scat_05,마른,wash_03,껍질,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 껍질,VANISHING,0,
1135,forge__scat_05__wash_04,scat_05|wash_04,scat_05,마른 바람,wash_04,지워진 자국,LAW,scat_05,마른,wash_04,자국,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 자국,VANISHING,0,
1136,forge__scat_05__wash_05,scat_05|wash_05,scat_05,마른 바람,wash_05,가라앉은 앙금,LAW,scat_05,마른,wash_05,앙금,LAW,SCATTER|WASH,SCATTER|WASH,씻겨 날아가면 흔적이 없다.,마른 앙금,VANISHING,0,
1137,forge__still_01__still_02,still_01|still_02,still_01,서리꽃,still_02,멈춘 물방울,LAW,still_01,서리 낀,still_02,물방울,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,서리 낀 물방울,TOTAL_STOP,0,
1138,forge__still_01__still_03,still_01|still_03,still_01,서리꽃,still_03,잠긴 발자국,LAW,still_01,서리 낀,still_03,발자국,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,서리 낀 발자국,TOTAL_STOP,0,
1139,forge__still_01__still_04,still_01|still_04,still_01,서리꽃,still_04,굳은 숨,LAW,still_01,서리 낀,still_04,입김,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,서리 낀 입김,TOTAL_STOP,0,
1140,forge__still_01__still_05,still_01|still_05,still_01,서리꽃,still_05,그친 종소리,LAW,still_01,서리 낀,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,서리 낀 종소리,TOTAL_STOP,0,
1141,forge__still_01__tool_01,still_01|tool_01,still_01,서리꽃,tool_01,도가니,CATALYST,tool_01,달궈진,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,달궈진 서리꽃,CATALYZED_STILL,0,
1142,forge__still_01__tool_02,still_01|tool_02,still_01,서리꽃,tool_02,집게,CATALYST,tool_02,집어올린,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,집어올린 서리꽃,CATALYZED_STILL,0,
1143,forge__still_01__tool_03,still_01|tool_03,still_01,서리꽃,tool_03,체,CATALYST,tool_03,걸러진,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,걸러진 서리꽃,CATALYZED_STILL,0,
1144,forge__still_01__tool_04,still_01|tool_04,still_01,서리꽃,tool_04,등불,CATALYST,tool_04,밝혀진,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 서리꽃,CATALYZED_STILL,0,
1145,forge__still_01__tool_05,still_01|tool_05,still_01,서리꽃,tool_05,계측기,CATALYST,tool_05,재어진,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,재어진 서리꽃,CATALYZED_STILL,0,
1146,forge__still_01__tool_06,still_01|tool_06,still_01,서리꽃,tool_06,풀무,CATALYST,tool_06,불어넣은,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 서리꽃,CATALYZED_STILL,0,
1147,forge__still_01__tool_07,still_01|tool_07,still_01,서리꽃,tool_07,저울,CATALYST,tool_07,달아본,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,달아본 서리꽃,CATALYZED_STILL,0,
1148,forge__still_01__tool_08,still_01|tool_08,still_01,서리꽃,tool_08,표본 상자,CATALYST,tool_08,갈무리한,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 서리꽃,CATALYZED_STILL,0,
1149,forge__still_01__tool_09,still_01|tool_09,still_01,서리꽃,tool_09,갱도 지도,CATALYST,tool_09,그려진,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,그려진 서리꽃,CATALYZED_STILL,0,
1150,forge__still_01__tool_10,still_01|tool_10,still_01,서리꽃,tool_10,손수레,CATALYST,tool_10,실려온,still_01,서리꽃,RESULT_CLASS,CATALYZED_STILL,,,실려온 서리꽃,CATALYZED_STILL,0,
1151,forge__still_01__wash_01,still_01|wash_01,still_01,서리꽃,wash_01,맑은 눈물,LAW,still_01,서리 낀,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 눈물,CRYSTAL,0,
1152,forge__still_01__wash_02,still_01|wash_02,still_01,서리꽃,wash_02,닳은 돌,LAW,still_01,서리 낀,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 돌,CRYSTAL,0,
1153,forge__still_01__wash_03,still_01|wash_03,still_01,서리꽃,wash_03,빈 껍질,LAW,still_01,서리 낀,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 껍질,CRYSTAL,0,
1154,forge__still_01__wash_04,still_01|wash_04,still_01,서리꽃,wash_04,지워진 자국,LAW,still_01,서리 낀,wash_04,자국,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 자국,CRYSTAL,0,
1155,forge__still_01__wash_05,still_01|wash_05,still_01,서리꽃,wash_05,가라앉은 앙금,LAW,still_01,서리 낀,wash_05,앙금,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,서리 낀 앙금,CRYSTAL,0,
1156,forge__still_02__still_03,still_02|still_03,still_02,멈춘 물방울,still_03,잠긴 발자국,LAW,still_02,멈춘,still_03,발자국,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,멈춘 발자국,TOTAL_STOP,0,
1157,forge__still_02__still_04,still_02|still_04,still_02,멈춘 물방울,still_04,굳은 숨,LAW,still_02,멈춘,still_04,입김,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,멈춘 입김,TOTAL_STOP,0,
1158,forge__still_02__still_05,still_02|still_05,still_02,멈춘 물방울,still_05,그친 종소리,LAW,still_02,멈춘,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,멈춘 종소리,TOTAL_STOP,0,
1159,forge__still_02__tool_01,still_02|tool_01,still_02,멈춘 물방울,tool_01,도가니,CATALYST,tool_01,달궈진,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,달궈진 물방울,CATALYZED_STILL,0,
1160,forge__still_02__tool_02,still_02|tool_02,still_02,멈춘 물방울,tool_02,집게,CATALYST,tool_02,집어올린,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,집어올린 물방울,CATALYZED_STILL,0,
1161,forge__still_02__tool_03,still_02|tool_03,still_02,멈춘 물방울,tool_03,체,CATALYST,tool_03,걸러진,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,걸러진 물방울,CATALYZED_STILL,0,
1162,forge__still_02__tool_04,still_02|tool_04,still_02,멈춘 물방울,tool_04,등불,CATALYST,tool_04,밝혀진,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 물방울,CATALYZED_STILL,0,
1163,forge__still_02__tool_05,still_02|tool_05,still_02,멈춘 물방울,tool_05,계측기,CATALYST,tool_05,재어진,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,재어진 물방울,CATALYZED_STILL,0,
1164,forge__still_02__tool_06,still_02|tool_06,still_02,멈춘 물방울,tool_06,풀무,CATALYST,tool_06,불어넣은,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 물방울,CATALYZED_STILL,0,
1165,forge__still_02__tool_07,still_02|tool_07,still_02,멈춘 물방울,tool_07,저울,CATALYST,tool_07,달아본,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,달아본 물방울,CATALYZED_STILL,0,
1166,forge__still_02__tool_08,still_02|tool_08,still_02,멈춘 물방울,tool_08,표본 상자,CATALYST,tool_08,갈무리한,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 물방울,CATALYZED_STILL,0,
1167,forge__still_02__tool_09,still_02|tool_09,still_02,멈춘 물방울,tool_09,갱도 지도,CATALYST,tool_09,그려진,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,그려진 물방울,CATALYZED_STILL,0,
1168,forge__still_02__tool_10,still_02|tool_10,still_02,멈춘 물방울,tool_10,손수레,CATALYST,tool_10,실려온,still_02,물방울,RESULT_CLASS,CATALYZED_STILL,,,실려온 물방울,CATALYZED_STILL,0,
1169,forge__still_02__wash_01,still_02|wash_01,still_02,멈춘 물방울,wash_01,맑은 눈물,LAW,still_02,멈춘,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 눈물,CRYSTAL,0,
1170,forge__still_02__wash_02,still_02|wash_02,still_02,멈춘 물방울,wash_02,닳은 돌,LAW,still_02,멈춘,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 돌,CRYSTAL,0,
1171,forge__still_02__wash_03,still_02|wash_03,still_02,멈춘 물방울,wash_03,빈 껍질,LAW,still_02,멈춘,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 껍질,CRYSTAL,0,
1172,forge__still_02__wash_04,still_02|wash_04,still_02,멈춘 물방울,wash_04,지워진 자국,LAW,still_02,멈춘,wash_04,자국,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 자국,CRYSTAL,0,
1173,forge__still_02__wash_05,still_02|wash_05,still_02,멈춘 물방울,wash_05,가라앉은 앙금,LAW,still_02,멈춘,wash_05,앙금,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,멈춘 앙금,CRYSTAL,0,
1174,forge__still_03__still_04,still_03|still_04,still_03,잠긴 발자국,still_04,굳은 숨,LAW,still_03,잠긴,still_04,입김,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,잠긴 입김,TOTAL_STOP,0,
1175,forge__still_03__still_05,still_03|still_05,still_03,잠긴 발자국,still_05,그친 종소리,LAW,still_03,잠긴,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,잠긴 종소리,TOTAL_STOP,0,
1176,forge__still_03__tool_01,still_03|tool_01,still_03,잠긴 발자국,tool_01,도가니,CATALYST,tool_01,달궈진,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,달궈진 발자국,CATALYZED_STILL,0,
1177,forge__still_03__tool_02,still_03|tool_02,still_03,잠긴 발자국,tool_02,집게,CATALYST,tool_02,집어올린,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,집어올린 발자국,CATALYZED_STILL,0,
1178,forge__still_03__tool_03,still_03|tool_03,still_03,잠긴 발자국,tool_03,체,CATALYST,tool_03,걸러진,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,걸러진 발자국,CATALYZED_STILL,0,
1179,forge__still_03__tool_04,still_03|tool_04,still_03,잠긴 발자국,tool_04,등불,CATALYST,tool_04,밝혀진,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 발자국,CATALYZED_STILL,0,
1180,forge__still_03__tool_05,still_03|tool_05,still_03,잠긴 발자국,tool_05,계측기,CATALYST,tool_05,재어진,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,재어진 발자국,CATALYZED_STILL,0,
1181,forge__still_03__tool_06,still_03|tool_06,still_03,잠긴 발자국,tool_06,풀무,CATALYST,tool_06,불어넣은,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 발자국,CATALYZED_STILL,0,
1182,forge__still_03__tool_07,still_03|tool_07,still_03,잠긴 발자국,tool_07,저울,CATALYST,tool_07,달아본,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,달아본 발자국,CATALYZED_STILL,0,
1183,forge__still_03__tool_08,still_03|tool_08,still_03,잠긴 발자국,tool_08,표본 상자,CATALYST,tool_08,갈무리한,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 발자국,CATALYZED_STILL,0,
1184,forge__still_03__tool_09,still_03|tool_09,still_03,잠긴 발자국,tool_09,갱도 지도,CATALYST,tool_09,그려진,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,그려진 발자국,CATALYZED_STILL,0,
1185,forge__still_03__tool_10,still_03|tool_10,still_03,잠긴 발자국,tool_10,손수레,CATALYST,tool_10,실려온,still_03,발자국,RESULT_CLASS,CATALYZED_STILL,,,실려온 발자국,CATALYZED_STILL,0,
1186,forge__still_03__wash_01,still_03|wash_01,still_03,잠긴 발자국,wash_01,맑은 눈물,LAW,still_03,잠긴,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 눈물,CRYSTAL,0,
1187,forge__still_03__wash_02,still_03|wash_02,still_03,잠긴 발자국,wash_02,닳은 돌,LAW,still_03,잠긴,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 돌,CRYSTAL,0,
1188,forge__still_03__wash_03,still_03|wash_03,still_03,잠긴 발자국,wash_03,빈 껍질,LAW,still_03,잠긴,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 껍질,CRYSTAL,0,
1189,forge__still_03__wash_04,still_03|wash_04,still_03,잠긴 발자국,wash_04,지워진 자국,LAW,still_03,잠긴,wash_04,자국,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 자국,CRYSTAL,0,
1190,forge__still_03__wash_05,still_03|wash_05,still_03,잠긴 발자국,wash_05,가라앉은 앙금,LAW,still_03,잠긴,wash_05,앙금,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,잠긴 앙금,CRYSTAL,0,
1191,forge__still_04__still_05,still_04|still_05,still_04,굳은 숨,still_05,그친 종소리,LAW,still_04,숨 멎은,still_05,종소리,LAW,STILL|STILL,STILL|STILL,응결이 겹치면 완전히 멈춘다.,숨 멎은 종소리,TOTAL_STOP,0,
1192,forge__still_04__tool_01,still_04|tool_01,still_04,굳은 숨,tool_01,도가니,CATALYST,tool_01,달궈진,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,달궈진 입김,CATALYZED_STILL,0,
1193,forge__still_04__tool_02,still_04|tool_02,still_04,굳은 숨,tool_02,집게,CATALYST,tool_02,집어올린,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,집어올린 입김,CATALYZED_STILL,0,
1194,forge__still_04__tool_03,still_04|tool_03,still_04,굳은 숨,tool_03,체,CATALYST,tool_03,걸러진,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,걸러진 입김,CATALYZED_STILL,0,
1195,forge__still_04__tool_04,still_04|tool_04,still_04,굳은 숨,tool_04,등불,CATALYST,tool_04,밝혀진,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 입김,CATALYZED_STILL,0,
1196,forge__still_04__tool_05,still_04|tool_05,still_04,굳은 숨,tool_05,계측기,CATALYST,tool_05,재어진,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,재어진 입김,CATALYZED_STILL,0,
1197,forge__still_04__tool_06,still_04|tool_06,still_04,굳은 숨,tool_06,풀무,CATALYST,tool_06,불어넣은,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 입김,CATALYZED_STILL,0,
1198,forge__still_04__tool_07,still_04|tool_07,still_04,굳은 숨,tool_07,저울,CATALYST,tool_07,달아본,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,달아본 입김,CATALYZED_STILL,0,
1199,forge__still_04__tool_08,still_04|tool_08,still_04,굳은 숨,tool_08,표본 상자,CATALYST,tool_08,갈무리한,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 입김,CATALYZED_STILL,0,
1200,forge__still_04__tool_09,still_04|tool_09,still_04,굳은 숨,tool_09,갱도 지도,CATALYST,tool_09,그려진,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,그려진 입김,CATALYZED_STILL,0,
1201,forge__still_04__tool_10,still_04|tool_10,still_04,굳은 숨,tool_10,손수레,CATALYST,tool_10,실려온,still_04,입김,RESULT_CLASS,CATALYZED_STILL,,,실려온 입김,CATALYZED_STILL,0,
1202,forge__still_04__wash_01,still_04|wash_01,still_04,굳은 숨,wash_01,맑은 눈물,LAW,still_04,숨 멎은,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 눈물,CRYSTAL,0,
1203,forge__still_04__wash_02,still_04|wash_02,still_04,굳은 숨,wash_02,닳은 돌,LAW,still_04,숨 멎은,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 돌,CRYSTAL,0,
1204,forge__still_04__wash_03,still_04|wash_03,still_04,굳은 숨,wash_03,빈 껍질,LAW,still_04,숨 멎은,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 껍질,CRYSTAL,0,
1205,forge__still_04__wash_04,still_04|wash_04,still_04,굳은 숨,wash_04,지워진 자국,LAW,still_04,숨 멎은,wash_04,자국,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 자국,CRYSTAL,0,
1206,forge__still_04__wash_05,still_04|wash_05,still_04,굳은 숨,wash_05,가라앉은 앙금,LAW,still_04,숨 멎은,wash_05,앙금,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,숨 멎은 앙금,CRYSTAL,0,
1207,forge__still_05__tool_01,still_05|tool_01,still_05,그친 종소리,tool_01,도가니,CATALYST,tool_01,달궈진,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,달궈진 종소리,CATALYZED_STILL,0,
1208,forge__still_05__tool_02,still_05|tool_02,still_05,그친 종소리,tool_02,집게,CATALYST,tool_02,집어올린,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,집어올린 종소리,CATALYZED_STILL,0,
1209,forge__still_05__tool_03,still_05|tool_03,still_05,그친 종소리,tool_03,체,CATALYST,tool_03,걸러진,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,걸러진 종소리,CATALYZED_STILL,0,
1210,forge__still_05__tool_04,still_05|tool_04,still_05,그친 종소리,tool_04,등불,CATALYST,tool_04,밝혀진,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,밝혀진 종소리,CATALYZED_STILL,0,
1211,forge__still_05__tool_05,still_05|tool_05,still_05,그친 종소리,tool_05,계측기,CATALYST,tool_05,재어진,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,재어진 종소리,CATALYZED_STILL,0,
1212,forge__still_05__tool_06,still_05|tool_06,still_05,그친 종소리,tool_06,풀무,CATALYST,tool_06,불어넣은,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,불어넣은 종소리,CATALYZED_STILL,0,
1213,forge__still_05__tool_07,still_05|tool_07,still_05,그친 종소리,tool_07,저울,CATALYST,tool_07,달아본,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,달아본 종소리,CATALYZED_STILL,0,
1214,forge__still_05__tool_08,still_05|tool_08,still_05,그친 종소리,tool_08,표본 상자,CATALYST,tool_08,갈무리한,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,갈무리한 종소리,CATALYZED_STILL,0,
1215,forge__still_05__tool_09,still_05|tool_09,still_05,그친 종소리,tool_09,갱도 지도,CATALYST,tool_09,그려진,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,그려진 종소리,CATALYZED_STILL,0,
1216,forge__still_05__tool_10,still_05|tool_10,still_05,그친 종소리,tool_10,손수레,CATALYST,tool_10,실려온,still_05,종소리,RESULT_CLASS,CATALYZED_STILL,,,실려온 종소리,CATALYZED_STILL,0,
1217,forge__still_05__wash_01,still_05|wash_01,still_05,그친 종소리,wash_01,맑은 눈물,LAW,still_05,그친,wash_01,눈물,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,그친 눈물,CRYSTAL,0,
1218,forge__still_05__wash_02,still_05|wash_02,still_05,그친 종소리,wash_02,닳은 돌,LAW,still_05,그친,wash_02,돌,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,그친 돌,CRYSTAL,0,
1219,forge__still_05__wash_03,still_05|wash_03,still_05,그친 종소리,wash_03,빈 껍질,LAW,still_05,그친,wash_03,껍질,LAW,STILL|WASH,STILL|WASH,걷어낸 것이 굳으면 결정이 된다.,그친 껍질,CRYSTAL,0,
